2,0.28949858088930935,0.1666326106466898,5
3,0.456717123935667,0.14155591489899608,5
4,0.7763718070009461,-1.8037736536675935e-16,5
5,0.7763718070009461,-1.8037736536675935e-16,5
6,0.7763718070009461,-1.8037736536675935e-16,5
7,0.3241485335856197,0.16020867912122141,5
8,0.4211210974456008,0.191807577085884,5
9,0.40882213812677387,0.10571643659705474,5
10,0.7763718070009461,-1.8037736536675935e-16,5
11,0.3818590350047304,0.15340916900589,5
12,0.7763718070009461,-1.8037736536675935e-16,5
13,0.7763718070009461,-1.8037736536675935e-16,5
14,0.5056764427625354,0.07844854099995323,5
15,0.3345553453169347,0.15640301844758103,5
