2,0.47090823084200567,0.37234239643682027,5
3,0.3739356669820246,0.36176721770582926,5
4,0.33207190160832545,0.3463469380867904,5
5,0.3576158940397351,0.3008376844507959,5
6,0.43755912961210974,0.32244191605163586,5
7,0.35288552507095555,0.31731053846044527,5
8,0.3520577105014191,0.33509514246141175,5
9,0.3463812677388836,0.2325881298539387,5
10,0.3395222327341533,0.31230215918514187,5
11,0.2996688741721854,0.24145777134045987,5
12,0.3824503311258278,0.26143399272444817,5
13,0.31385998107852414,0.19185538952451184,5
14,0.3224929044465468,0.18355602091744655,5
15,0.28417691579943233,0.18938609700740058,5
16,0.4032639545884579,0.3138908207685263,5
17,0.37334437086092714,0.31830334418560463,5
18,0.4280983916745506,0.305157808202734,5
19,0.3454351939451277,0.18827440905427284,5
20,0.37795648060548725,0.22006472007708536,5
21,0.32000946073793757,0.2066759590296945,5
22,0.33077105014191105,0.19232696898576587,5
23,0.31941816461684014,0.18659963144963465,5
24,0.35489593188268687,0.3069954025217597,5
25,0.3478003784295175,0.32637876100177593,5
26,0.32367549668874174,0.18857903235440143,5
27,0.3526490066225166,0.21853392214840414,5
28,0.3161069063386944,0.22341030539009255,5
29,0.3455534531693472,0.1877796413931158,5
30,0.4271523178807947,0.31414987287662954,5
31,0.3917928098391675,0.2051598921888277,5
32,0.44075212866603597,0.32287449857134876,5
33,0.3609271523178808,0.31485761469777,5
34,0.3140964995269631,0.18529142858618458,5
35,0.35808893093661304,0.3151998176301991,5
36,0.3284058656575213,0.19292248181493502,5
37,0.45269631031220436,0.3578562781132177,5
38,0.33561967833491013,0.2974047210561652,5
39,0.29588457899716175,0.20680589796847665,5
40,0.28110217596972564,0.18427122152736847,5
41,0.2827578051087985,0.18797509473213045,5
42,0.3262771996215705,0.1934566933806993,5
43,0.3650662251655629,0.31836470464675837,5
44,0.3496925260170293,0.3152838869003175,5
45,0.3347918637653737,0.32703067165487504,5
46,0.336802270577105,0.3218292631560361,5
47,0.3841059602649007,0.3091166920808529,5
48,0.3849337748344371,0.36011458839807536,5
49,0.3574976348155156,0.3227446643773331,5
