2,0.37866603595080417,0.34803869040208213,5
3,0.3556054872280038,0.2262017056013662,5
4,0.2952932828760643,0.1666702197695834,5
5,0.2902081362346263,0.19047312241953734,5
6,0.28725165562913907,0.19399895443034376,5
7,0.33420056764427625,0.18691211876493177,5
8,0.31681646168401134,0.1921000729575016,5
9,0.2680936613055818,0.16003088824114714,5
10,0.3220198675496689,0.18452385572487678,5
11,0.33278145695364236,0.17545162986449764,5
12,0.3016792809839167,0.1820884929785381,5
13,0.26620151371807,0.1574766973489092,5
14,0.3304162724692526,0.3038898865099886,5
15,0.2718779564806055,0.17789004188788726,5
16,0.3293519394512772,0.16969159629697766,5
17,0.34070482497634813,0.3363143496301885,5
18,0.34200567644276253,0.32893886442942416,5
19,0.342833491012299,0.32750061210139725,5
